loQualifier_s,Concentration_UNIT_s,MATERIAL_STATE_s,NATURAL_ORGANIC_MATTER_(NOM)_d,Time_UNIT_s,K+_d,guidance_synonym_ss,SEX_s,reference_year_s,E.exposure_route_s,InChI_s,owner_name_s,reference_owner_s,Doses/concentrations_d,id,_CONDITION_concentration_UNIT_s,MG2+_d,Concentration_d,nmcode_s,NPO_1969 OBI_0000272_s,ENDPOINT_s,upValue_d,effectendpoint_type_s,PubChem SID_s,Dispersion agent_s,Concentration in culture medium_d,effectid_hs,Dispersion protocol_s,Sigma Aldrich_s,data_gathering_instruments_s,CLO_0000031 EFO_0004443_s,OBI_0001911 BAO_0000114_s,TradeName_s,SUMMARY.RESULTS_hss,E.EXPOSURE_TIME_d,errQualifier_s,CA2+_UNIT_s,topcategory_s,ENVIRONMENT_s,CA2+_d,updated_s,endpoint_s,NPO_1961_s,INTENSITY_UNIT_s,substance_annotation_ss,Doses/concentrations_UNIT_s,effectendpoint_s,E.METHOD_s,Alternative Identifier_s,pH_UPQUALIFIER_s,STUDY_ID_s,NATURAL_ORGANIC_MATTER_(NOM)_UNIT_s,STANDARD_TEST_PROTOCOL_s,Concentration in culture medium_UNIT_s,concentration_d,substanceType_hs,SUMMARY.SIZE_hss,_CONDITION_exposure_time_UNIT_s,JRC ID_s,SUMMARY.REFOWNERS_hss,type_s,EINECS_s,concentration_s,publicname_hs,Time point_UNIT_s,concentration_UNIT_s,SUMMARY.REFS_hss,InChIKey_s,s_uuid_hs,Cell culture conditions - Serum concentration in treatment medium_s,DATA_GATHERING_INSTRUMENTS_s,assay_uuid_s,upQualifier_s,Quantification_s,endpointcategory_s,TAXONOMIC_CLASS_s,_CONDITION_Dose_d,Supplier_s,reference_s,E.exposure_time_UNIT_s,INTENSITY_MICROMOLE_UNIT_s,FPG Content_d,Incubation Time_d,investigation_uuid_s,name_s,CASRN_s,Method type_s,textValue_s,Cell line_s,NA2+_UNIT_s,Sample preparation_s,pH_d,INTENSITY_d,component_s,interpretation_result_s,INTENSITY_MICROMOLE_d,TROPHIC_LEVEL_s,__input_file_s,_CONDITION_concentration_d,loValue_d,nmcode_hs,COD_s,Cell culture conditions - Serum_s,E.ANIMAL_MODEL_s,name_hs,unit_s,"Exposure duration,h_s",K+_UNIT_s,_CONDITION_exposure_time_d,Tissue_s,gender_s,NPO_1952_s,type_of_method_s,Cell culture. Serum_d,Data analysis_s,CHMO:0002774_s,E.SOP_REFERENCE_s,MG2+_UNIT_s,Replicate_s,TAXONOMIC_GROUP_s,pH_UPVALUE_d,E.EXPOSURE_TIME_UNIT_s,Classification_s,guidance_s,document_uuid_s,Dose_UNIT_s,CLO_0000031_s,pH_LOQUALIFIER_s,E.method_s,LIFE_STAGE_s,publicname_s,studyResultType_s,Dose_d,ChEMBL_s,PubChem CID_s,SMILES_s,T.instrument_s,Time_d,Serum_d,E.cell_type_s,E.exposure_time_s,err_d,substance_annotation_hss,content_hss,Cell culture. Serum_UNIT_s,HAR material_s,NA2+_d,E.animal_model_s,MEDIUM_s,Solvent_d,E.exposure_time_d,s_uuid_s,effectendpoint_synonym_ss,pH_LOVALUE_d,substanceType_s,Cell_s,Time point_d,LIGHT_CONDITION_s,Cell line/Type - Full name_s,Incubation time_d,Type of method_s,_version_,_CONDITION_Dose_UNIT_s,pH_s,dbtag_hss,ChemicalName_s,JRC Representative Manufactured Nanomaterials_s,TYPE_d,owner_name_hs
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-2c55fc4a-ed47-3fa3-8594-c6839e0ca647/2125/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-2c55fc4a-ed47-3fa3-8594-c6839e0ca647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-2c55fc4a-ed47-3fa3-8594-c6839e0ca647/2125/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-2c55fc4a-ed47-3fa3-8594-c6839e0ca647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-7ec8af44-e498-3e12-b3db-d1ada9f39073/2129/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-7ec8af44-e498-3e12-b3db-d1ada9f39073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7/2132/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7/2132/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7/2132/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-9727c19d-603d-3c07-8643-7bbe7d32bef7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-a551d14c-a9d1-3062-b9c8-53f552675559/2108/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Perkin-Elmer,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-a551d14c-a9d1-3062-b9c8-53f552675559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICP-AES,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-a551d14c-a9d1-3062-b9c8-53f552675559/2108/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Perkin-Elmer,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-a551d14c-a9d1-3062-b9c8-53f552675559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICP-AES,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-aab0d788-2996-39b3-8e2e-0378bcfaf320/2133/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Orbitrap-Velos mass spectrometer (Thermo),,,,PROTEOMICS_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-aab0d788-2996-39b3-8e2e-0378bcfaf320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC MS/MS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-b3782a0c-efb1-3fc8-a2ca-3b8e302f1498/2123/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-b3782a0c-efb1-3fc8-a2ca-3b8e302f1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-b3782a0c-efb1-3fc8-a2ca-3b8e302f1498/2123/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-b3782a0c-efb1-3fc8-a2ca-3b8e302f1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646/2128/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646/2128/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646/2128/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-e584fefc-e12b-3c4a-90f4-c5e388c9b646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574848630784,,,,,,,
"",,,,,,,,,,,,,,FCSV-13ffd3e7-8e98-3a6f-9560-8ded9f7d7cd2/2158/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-13ffd3e7-8e98-3a6f-9560-8ded9f7d7cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Tecnai 20 (FEI) microscope;Tecnai 20 (FEI) microscope;AMT 16000 camera,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Tecnai 20 (FEI) microscope;Tecnai 20 (FEI) microscope;AMT 16000 camera,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Tecnai 20 (FEI) microscope;Tecnai 20 (FEI) microscope;AMT 16000 camera,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Tecnai 20 (FEI) microscope;Tecnai 20 (FEI) microscope;AMT 16000 camera,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Tecnai 20 (FEI) microscope;Tecnai 20 (FEI) microscope;AMT 16000 camera,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEM,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-55ea6ddb-4efd-346f-989b-2693ff260aa1/2162/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Orbitrap-Velos mass spectrometer (Thermo),,,,PROTEOMICS_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-55ea6ddb-4efd-346f-989b-2693ff260aa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC MS/MS,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1/2161/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1/2161/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1/2161/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-60a3f3de-3a82-3823-a949-1a6e369e43f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serum.density,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-6e49bfac-bb1b-30b3-b74a-4d6e61becd4f/2137/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Perkin-Elmer,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6e49bfac-bb1b-30b3-b74a-4d6e61becd4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICP-AES,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-6e49bfac-bb1b-30b3-b74a-4d6e61becd4f/2137/prm,,,,,,,,,,,,,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,Perkin-Elmer,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6e49bfac-bb1b-30b3-b74a-4d6e61becd4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICP-AES,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7/2157/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7/2157/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7/2157/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,UV-1601PC absorbance spectrophotometer (Shimadzu),,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-75d46838-d5d8-33ff-bc6e-9fdce01e9ac7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absorbance.spectrophotometry.AS.,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-7fd74a5d-c0ee-3866-a3d4-53a29580fd83/2152/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-7fd74a5d-c0ee-3866-a3d4-53a29580fd83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-7fd74a5d-c0ee-3866-a3d4-53a29580fd83/2152/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-7fd74a5d-c0ee-3866-a3d4-53a29580fd83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-ca76f47a-a412-3403-b9a7-0849ae4a53d8/2154/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ca76f47a-a412-3403-b9a7-0849ae4a53d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574854922240,,,,,,,
"",,,,,,,,,,,,,,FCSV-ca76f47a-a412-3403-b9a7-0849ae4a53d8/2154/prm,,,,,,,,,,,,,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,params,,,,,,,,,,ZetaSizer Nano ZS (Malvern Instruments),,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ca76f47a-a412-3403-b9a7-0849ae4a53d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLS,1798048574854922240,,,,,,,
